speaker,video_id,interval_id,valid,duration,start_time_string,end_time_string,video_link,video_fn,start_time,end_time,org_start_time,org_end_time,max_frames_token,valid_duration,valid_single_token_per_frame,video_downloded,valid_hd5,valid_max_token_duration,valid_frames_count
oliver,3bxcc3SM_KA,102471,False,2.335669,00:10:31.86,00:10:34.20,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:10:31.860000,0 days 00:10:34.200000,0 days 00:10:31.860000,0 days 00:10:34.200000,11,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103231,True,4.004004,00:07:29.41,00:07:33.42,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:29.410000,0 days 00:07:33.420000,0 days 00:07:29.410000,0 days 00:07:33.420000,15,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103232,True,4.804804,00:07:33.55,00:07:38.35,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:33.550000,0 days 00:07:38.350000,0 days 00:07:33.550000,0 days 00:07:38.350000,9,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103234,False,2.535869,00:07:38.62,00:07:41.16,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:38.620000,0 days 00:07:41.160000,0 days 00:07:38.620000,0 days 00:07:41.160000,25,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103256,False,2.135468,00:07:49.56,00:07:51.70,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:49.560000,0 days 00:07:51.700000,0 days 00:07:49.560000,0 days 00:07:51.700000,30,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103257,False,2.202202,00:07:51.83,00:07:54.4,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:51.830000,0 days 00:07:54.040000,0 days 00:07:51.830000,0 days 00:07:54.040000,21,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103259,True,7.807808,00:07:54.50,00:08:02.31,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:54.500000,0 days 00:08:02.310000,0 days 00:07:54.500000,0 days 00:08:02.310000,14,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103313,True,13.813814,00:06:22.48,00:06:36.29,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:06:22.480000,0 days 00:06:36.290000,0 days 00:06:22.480000,0 days 00:06:36.290000,40,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103314,False,3.737071,00:06:36.42,00:06:40.16,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:06:36.420000,0 days 00:06:40.160000,0 days 00:06:36.420000,0 days 00:06:40.160000,24,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103316,False,2.068736,00:06:40.43,00:06:42.50,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:06:40.430000,0 days 00:06:42.500000,0 days 00:06:40.430000,0 days 00:06:42.500000,7,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103327,False,2.335669,00:06:48.84,00:06:51.17,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:06:48.840000,0 days 00:06:51.170000,0 days 00:06:48.840000,0 days 00:06:51.170000,13,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103328,False,8.875542999999997,00:06:51.31,00:07:00.18,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:06:51.310000,0 days 00:07:00.180000,0 days 00:06:51.310000,0 days 00:07:00.180000,72,True,True,False,True,False,True
oliver,3bxcc3SM_KA,103329,True,6.406407,00:07:00.32,00:07:06.72,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:00.320000,0 days 00:07:06.720000,0 days 00:07:00.320000,0 days 00:07:06.720000,49,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103334,True,4.270937,00:07:08.39,00:07:12.66,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:08.390000,0 days 00:07:12.660000,0 days 00:07:08.390000,0 days 00:07:12.660000,39,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103335,True,4.4711370000000015,00:07:12.86,00:07:17.33,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:07:12.860000,0 days 00:07:17.330000,0 days 00:07:12.860000,0 days 00:07:17.330000,17,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103505,True,6.539873,00:02:11.46,00:02:18.0,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:11.460000,0 days 00:02:18,0 days 00:02:11.460000,0 days 00:02:18,56,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103507,True,5.405405,00:02:18.60,00:02:24.1,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:18.600000,0 days 00:02:24.010000,0 days 00:02:18.600000,0 days 00:02:24.010000,28,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103508,True,5.138472,00:02:24.14,00:02:29.28,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:24.140000,0 days 00:02:29.280000,0 days 00:02:24.140000,0 days 00:02:29.280000,13,True,True,False,True,True,True
oliver,3bxcc3SM_KA,103509,False,1.668335,00:02:29.48,00:02:31.15,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:29.480000,0 days 00:02:31.150000,0 days 00:02:29.480000,0 days 00:02:31.150000,14,False,True,False,True,True,True
oliver,3bxcc3SM_KA,103511,False,6.406407,00:02:31.48,00:02:37.89,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:31.480000,0 days 00:02:37.890000,0 days 00:02:31.480000,0 days 00:02:37.890000,-1,True,False,False,False,False,False
oliver,3bxcc3SM_KA,104015,True,8.675342,00:00:45.84,00:00:54.52,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:00:45.840000,0 days 00:00:54.520000,0 days 00:00:45.840000,0 days 00:00:54.520000,17,True,True,False,True,True,True
oliver,3bxcc3SM_KA,104023,False,1.735069,00:00:58.92,00:01:00.66,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:00:58.920000,0 days 00:01:00.660000,0 days 00:00:58.920000,0 days 00:01:00.660000,27,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104025,False,3.603603,00:01:00.99,00:01:04.59,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:01:00.990000,0 days 00:01:04.590000,0 days 00:01:00.990000,0 days 00:01:04.590000,30,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104026,False,3.269937,00:01:04.79,00:01:08.6,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:01:04.790000,0 days 00:01:08.060000,0 days 00:01:04.790000,0 days 00:01:08.060000,9,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104028,False,2.936269,00:01:08.33,00:01:11.27,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:01:08.330000,0 days 00:01:11.270000,0 days 00:01:08.330000,0 days 00:01:11.270000,21,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104256,False,1.201201,00:10:43.30,00:10:44.51,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:10:43.300000,0 days 00:10:44.510000,0 days 00:10:43.300000,0 days 00:10:44.510000,6,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104278,False,8.341675,00:10:53.52,00:11:01.86,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:10:53.520000,0 days 00:11:01.860000,0 days 00:10:53.520000,0 days 00:11:01.860000,-1,True,False,False,False,False,False
oliver,3bxcc3SM_KA,104424,True,7.874541000000002,00:00:06.13,00:00:14.1,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:00:06.130000,0 days 00:00:14.010000,0 days 00:00:06.130000,0 days 00:00:14.010000,14,True,True,False,True,True,True
oliver,3bxcc3SM_KA,104427,False,1.868535,00:00:15.21,00:00:17.8,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:00:15.210000,0 days 00:00:17.080000,0 days 00:00:15.210000,0 days 00:00:17.080000,10,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104428,False,1.067735,00:00:18.8,00:00:19.15,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:00:18.080000,0 days 00:00:19.150000,0 days 00:00:18.080000,0 days 00:00:19.150000,5,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104496,False,1.468135,00:04:32.63,00:04:34.10,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:04:32.630000,0 days 00:04:34.100000,0 days 00:04:32.630000,0 days 00:04:34.100000,11,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104505,False,1.334668,00:04:41.24,00:04:42.58,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:04:41.240000,0 days 00:04:42.580000,0 days 00:04:41.240000,0 days 00:04:42.580000,14,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104507,True,9.342676,00:04:43.78,00:04:53.12,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:04:43.780000,0 days 00:04:53.120000,0 days 00:04:43.780000,0 days 00:04:53.120000,18,True,True,False,True,True,True
oliver,3bxcc3SM_KA,104515,False,2.268936,00:04:58.73,00:05:01.0,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:04:58.730000,0 days 00:05:01,0 days 00:04:58.730000,0 days 00:05:01,35,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104517,False,3.069736,00:05:01.60,00:05:04.67,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:05:01.600000,0 days 00:05:04.670000,0 days 00:05:01.600000,0 days 00:05:04.670000,24,False,True,False,True,True,True
oliver,3bxcc3SM_KA,104518,True,7.540874,00:05:04.80,00:05:12.34,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:05:04.800000,0 days 00:05:12.340000,0 days 00:05:04.800000,0 days 00:05:12.340000,11,True,True,False,True,True,True
oliver,3bxcc3SM_KA,105024,False,2.402403,00:01:28.52,00:01:30.92,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:01:28.520000,0 days 00:01:30.920000,0 days 00:01:28.520000,0 days 00:01:30.920000,17,False,True,False,True,True,True
oliver,3bxcc3SM_KA,105039,True,10.944277,00:01:35.79,00:01:46.74,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:01:35.790000,0 days 00:01:46.740000,0 days 00:01:35.790000,0 days 00:01:46.740000,49,True,True,False,True,True,True
oliver,3bxcc3SM_KA,105506,True,4.4711370000000015,00:02:47.90,00:02:52.37,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:47.900000,0 days 00:02:52.370000,0 days 00:02:47.900000,0 days 00:02:52.370000,49,True,True,False,True,True,True
oliver,3bxcc3SM_KA,105507,False,3.403404,00:02:52.50,00:02:55.90,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:52.500000,0 days 00:02:55.900000,0 days 00:02:52.500000,0 days 00:02:55.900000,12,False,True,False,True,True,True
oliver,3bxcc3SM_KA,105509,True,6.006006,00:02:56.64,00:03:02.64,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:02:56.640000,0 days 00:03:02.640000,0 days 00:02:56.640000,0 days 00:03:02.640000,34,True,True,False,True,True,True
oliver,3bxcc3SM_KA,105510,True,4.671338,00:03:02.78,00:03:07.45,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:03:02.780000,0 days 00:03:07.450000,0 days 00:03:02.780000,0 days 00:03:07.450000,9,True,True,False,True,True,True
oliver,3bxcc3SM_KA,105973,False,3.5368699999999995,00:03:32.17,00:03:35.71,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:03:32.170000,0 days 00:03:35.710000,0 days 00:03:32.170000,0 days 00:03:35.710000,-1,False,False,False,False,False,False
oliver,3bxcc3SM_KA,105974,True,4.070737,00:03:35.84,00:03:39.91,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:03:35.840000,0 days 00:03:39.910000,0 days 00:03:35.840000,0 days 00:03:39.910000,41,True,True,False,True,True,True
oliver,3bxcc3SM_KA,105978,False,1.334668,00:03:42.45,00:03:43.79,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:03:42.450000,0 days 00:03:43.790000,0 days 00:03:42.450000,0 days 00:03:43.790000,18,False,True,False,True,True,True
oliver,3bxcc3SM_KA,105979,False,3.670337,00:03:43.99,00:03:47.66,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:03:43.990000,0 days 00:03:47.660000,0 days 00:03:43.990000,0 days 00:03:47.660000,38,False,True,False,True,True,True
oliver,3bxcc3SM_KA,105983,False,1.534869,00:03:48.32,00:03:49.86,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:03:48.320000,0 days 00:03:49.860000,0 days 00:03:48.320000,0 days 00:03:49.860000,10,False,True,False,True,True,True
oliver,3bxcc3SM_KA,105989,True,5.5388720000000005,00:03:52.6,00:03:57.60,http://www.youtube.com/watch?v=3bxcc3SM_KA,Patents_-_Last_Week_Tonight_with_John_Oliver_HBO-3bxcc3SM_KA.webm,0 days 00:03:52.060000,0 days 00:03:57.600000,0 days 00:03:52.060000,0 days 00:03:57.600000,9,True,True,False,True,True,True
oliver,PDylgzybWAw,101286,False,2.602603,00:05:20.45,00:05:23.5,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:05:20.450000,0 days 00:05:23.050000,0 days 00:05:20.450000,0 days 00:05:23.050000,-1,False,False,False,False,False,False
oliver,PDylgzybWAw,101287,False,4.270937,00:05:23.18,00:05:27.46,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:05:23.180000,0 days 00:05:27.460000,0 days 00:05:23.180000,0 days 00:05:27.460000,-1,True,False,False,False,False,False
oliver,PDylgzybWAw,101295,True,14.614614,00:05:31.53,00:05:46.14,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:05:31.530000,0 days 00:05:46.140000,0 days 00:05:31.530000,0 days 00:05:46.140000,37,True,True,False,True,True,True
oliver,PDylgzybWAw,101296,True,8.408408,00:05:46.27,00:05:54.68,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:05:46.270000,0 days 00:05:54.680000,0 days 00:05:46.270000,0 days 00:05:54.680000,54,True,True,False,True,True,True
oliver,PDylgzybWAw,101858,True,9.476143,00:06:08.70,00:06:18.17,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:06:08.700000,0 days 00:06:18.170000,0 days 00:06:08.700000,0 days 00:06:18.170000,14,True,True,False,True,True,True
oliver,PDylgzybWAw,102262,False,1.868535,00:10:07.87,00:10:09.74,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:07.870000,0 days 00:10:09.740000,0 days 00:10:07.870000,0 days 00:10:09.740000,12,False,True,False,True,True,True
oliver,PDylgzybWAw,102264,False,2.869536,00:10:10.1,00:10:12.87,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:10.010000,0 days 00:10:12.870000,0 days 00:10:10.010000,0 days 00:10:12.870000,18,False,True,False,True,True,True
oliver,PDylgzybWAw,102265,True,4.004004,00:10:13.1,00:10:17.1,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:13.010000,0 days 00:10:17.010000,0 days 00:10:13.010000,0 days 00:10:17.010000,11,True,True,False,True,True,True
oliver,PDylgzybWAw,102272,False,1.134468,00:10:19.81,00:10:20.95,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:19.810000,0 days 00:10:20.950000,0 days 00:10:19.810000,0 days 00:10:20.950000,8,False,True,False,True,True,True
oliver,PDylgzybWAw,102279,False,1.134468,00:10:24.9,00:10:25.22,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:24.090000,0 days 00:10:25.220000,0 days 00:10:24.090000,0 days 00:10:25.220000,-1,False,False,False,False,False,False
oliver,PDylgzybWAw,102288,False,1.534868,00:10:28.29,00:10:29.82,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:28.290000,0 days 00:10:29.820000,0 days 00:10:28.290000,0 days 00:10:29.820000,17,False,True,False,True,True,True
oliver,PDylgzybWAw,102289,True,13.880547,00:10:30.3,00:10:43.91,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:30.030000,0 days 00:10:43.910000,0 days 00:10:30.030000,0 days 00:10:43.910000,16,True,True,False,True,True,True
oliver,PDylgzybWAw,102293,False,2.802803,00:10:44.91,00:10:47.71,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:44.910000,0 days 00:10:47.710000,0 days 00:10:44.910000,0 days 00:10:47.710000,8,False,True,False,True,True,True
oliver,PDylgzybWAw,102294,False,2.068735,00:10:47.84,00:10:49.91,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:47.840000,0 days 00:10:49.910000,0 days 00:10:47.840000,0 days 00:10:49.910000,14,False,True,False,True,True,True
oliver,PDylgzybWAw,102298,False,1.401401,00:10:51.51,00:10:52.91,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:51.510000,0 days 00:10:52.910000,0 days 00:10:51.510000,0 days 00:10:52.910000,22,False,True,False,True,True,True
oliver,PDylgzybWAw,102299,True,6.206206,00:10:53.18,00:10:59.39,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:53.180000,0 days 00:10:59.390000,0 days 00:10:53.180000,0 days 00:10:59.390000,36,True,True,False,True,True,True
oliver,PDylgzybWAw,102300,True,4.471138,00:10:59.52,00:11:03.99,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:10:59.520000,0 days 00:11:03.990000,0 days 00:10:59.520000,0 days 00:11:03.990000,34,True,True,False,True,True,True
oliver,PDylgzybWAw,102301,False,4.604605,00:11:04.13,00:11:08.73,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:04.130000,0 days 00:11:08.730000,0 days 00:11:04.130000,0 days 00:11:08.730000,70,True,True,False,True,False,True
oliver,PDylgzybWAw,102302,True,9.676343,00:11:08.86,00:11:18.54,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:08.860000,0 days 00:11:18.540000,0 days 00:11:08.860000,0 days 00:11:18.540000,25,True,True,False,True,True,True
oliver,PDylgzybWAw,102303,False,1.134468,00:11:18.74,00:11:19.87,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:18.740000,0 days 00:11:19.870000,0 days 00:11:18.740000,0 days 00:11:19.870000,-1,False,False,False,False,False,False
oliver,PDylgzybWAw,102304,False,1.868535,00:11:20.8,00:11:21.94,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:20.080000,0 days 00:11:21.940000,0 days 00:11:20.080000,0 days 00:11:21.940000,-1,False,False,False,False,False,False
oliver,PDylgzybWAw,102305,False,1.267935,00:11:22.14,00:11:23.41,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:22.140000,0 days 00:11:23.410000,0 days 00:11:22.140000,0 days 00:11:23.410000,6,False,True,False,True,True,True
oliver,PDylgzybWAw,102308,False,3.870538,00:11:23.81,00:11:27.68,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:23.810000,0 days 00:11:27.680000,0 days 00:11:23.810000,0 days 00:11:27.680000,59,False,True,False,True,True,True
oliver,PDylgzybWAw,102309,False,3.470137,00:11:27.88,00:11:31.35,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:27.880000,0 days 00:11:31.350000,0 days 00:11:27.880000,0 days 00:11:31.350000,21,False,True,False,True,True,True
oliver,PDylgzybWAw,102310,False,2.602603,00:11:31.49,00:11:34.9,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:31.490000,0 days 00:11:34.090000,0 days 00:11:31.490000,0 days 00:11:34.090000,22,False,True,False,True,True,True
oliver,PDylgzybWAw,102319,False,1.534868,00:11:38.36,00:11:39.89,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:38.360000,0 days 00:11:39.890000,0 days 00:11:38.360000,0 days 00:11:39.890000,24,False,True,False,True,True,True
oliver,PDylgzybWAw,102320,False,1.067734,00:11:40.16,00:11:41.23,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:11:40.160000,0 days 00:11:41.230000,0 days 00:11:40.160000,0 days 00:11:41.230000,-1,False,False,False,False,False,False
oliver,PDylgzybWAw,102512,False,3.403403,00:09:18.65,00:09:22.6,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:09:18.650000,0 days 00:09:22.060000,0 days 00:09:18.650000,0 days 00:09:22.060000,-1,False,False,False,False,False,False
oliver,PDylgzybWAw,102513,False,1.601601,00:09:22.19,00:09:23.79,http://www.youtube.com/watch?v=PDylgzybWAw,Predatory_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-PDylgzybWAw.webm,0 days 00:09:22.190000,0 days 00:09:23.790000,0 days 00:09:22.190000,0 days 00:09:23.790000,13,False,True,False,True,True,True
